phase,original,quarantined_to
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0923_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0923_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0924_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0924_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0925_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0925_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0926_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0926_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0927_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0927_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0928_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0928_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0929_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0929_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0930_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0930_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0931_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0931_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0932_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0932_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0933_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0933_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0934_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0934_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0935_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0935_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0936_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0936_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0937_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0937_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0938_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0938_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0939_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0939_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0940_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0940_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0941_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0941_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0942_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0942_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0943_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0943_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0944_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0944_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0945_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0945_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0946_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0946_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0947_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0947_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0948_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0948_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0949_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0949_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0950_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0950_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0951_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0951_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0952_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0952_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0953_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0953_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0954_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0954_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0955_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0955_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0956_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0956_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0957_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0957_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0958_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0958_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0959_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0959_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0960_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0960_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0961_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0961_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0962_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0962_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0963_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0963_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0964_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0964_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0965_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0965_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0966_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0966_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0967_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0967_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0968_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0968_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0969_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0969_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0970_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0970_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0971_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0971_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0972_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0972_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0973_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0973_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0974_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0974_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0975_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0975_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0976_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0976_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0977_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0977_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0978_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0978_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0979_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0979_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0980_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0980_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0981_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0981_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0982_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0982_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0983_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0983_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0984_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0984_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0985_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0985_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0986_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0986_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0987_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0987_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_6058.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_6058.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_9956.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_9956.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_980.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_980.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_74.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_74.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_8087.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_8087.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_3082.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_3082.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_6700.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_6700.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_8591.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_8591.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\ms_8044.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\ms_8044.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000000-2_17.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000000-2_17.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000001-2_47.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000001-2_47.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000001-2_48.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000001-2_48.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000001-2_51.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000001-2_51.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000001-2_6.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000001-2_6.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000006-2_52.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000006-2_52.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000008-2_34.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000008-2_34.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000009-2_20.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000009-2_20.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000014-2_8.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000014-2_8.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000015-2_15.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000015-2_15.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000015-2_39.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000015-2_39.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000016-2_10.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000016-2_10.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000017-2_28.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000017-2_28.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000022-2_7.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000022-2_7.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000025-2_4.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000025-2_4.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000025-2_6.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000025-2_6.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000029-2_6.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000029-2_6.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000036-2_2.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000036-2_2.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000038-2_1.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000038-2_1.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000038-2_2.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000038-2_2.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000042-2_2.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000042-2_2.jpg
byte_identical,F:\Projects\AnimalClassification\data\prepared\wildlife\afd_000046-2.jpg,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\wildlife\afd_000046-2.jpg
